target,arch,method,n_samples,ece_post_da,ece_post_da_after_ts,post_da_temperature,ece_reduction_pct
XR_SHOULDER,resnet50,vanilla_ft,50,0.21622617873586514,0.06292122856550063,4.328347206115723,70.90027260650841
XR_SHOULDER,resnet50,ft_source_reg,50,0.21464828752497372,0.042186107876880985,4.293228626251221,80.34640370845132
XR_SHOULDER,resnet50,mkmmd,50,0.291854895029356,0.049311374580457826,6.633088111877441,83.10414681395086
XR_SHOULDER,resnet50,coral,50,0.27485210359837614,0.06543536889193115,6.861764430999756,76.19251661702846
XR_SHOULDER,resnet50,cc_dann,50,0.2845518896041924,0.06233639107292543,6.5797648429870605,78.09313754351291
XR_SHOULDER,resnet50,vanilla_ft,100,0.24466823896336937,0.08454093077678243,4.38507604598999,65.4467081076921
XR_SHOULDER,resnet50,ft_source_reg,100,0.18347303005560675,0.04551311708047166,3.2907607555389404,75.19356547026143
XR_SHOULDER,resnet50,mkmmd,100,0.2493947099622994,0.060585229265541635,6.194242477416992,75.70709127122215
XR_SHOULDER,resnet50,coral,100,0.2982266528356562,0.05848678041309065,7.288864612579346,80.38847974955446
XR_SHOULDER,resnet50,cc_dann,100,0.2703871562891701,0.06109270585790196,5.7758049964904785,77.40547047561485
XR_SHOULDER,resnet50,vanilla_ft,200,0.15818203691902638,0.05443183768070822,3.1262571811676025,65.58911571699386
XR_SHOULDER,resnet50,ft_source_reg,200,0.14629647871529017,0.05700149428145712,2.3305840492248535,61.037001859498886
XR_SHOULDER,resnet50,mkmmd,200,0.28289693371652497,0.06708723963048062,7.134387969970703,76.28562503342474
XR_SHOULDER,resnet50,coral,200,0.2712031323363472,0.033770570746535306,6.322250843048096,87.5478684720157
XR_SHOULDER,resnet50,cc_dann,200,0.3029158857533606,0.05848859142029051,7.145979881286621,80.69147437585596
XR_SHOULDER,resnet50,vanilla_ft,500,0.15980161612664825,0.05624823110776939,2.755788803100586,64.80121260901971
XR_SHOULDER,resnet50,ft_source_reg,500,0.15612020119892345,0.0345645954511517,2.544745683670044,77.86026716228058
XR_SHOULDER,resnet50,mkmmd,500,0.2763629816141687,0.0553262836132761,6.898991584777832,79.98057363177631
XR_SHOULDER,resnet50,coral,500,0.28605963366493237,0.06019262511607385,6.41696310043335,78.95801503172632
XR_SHOULDER,resnet50,cc_dann,500,0.15811355668740418,0.04759200301094119,8.380670547485352,69.9001122939558
