arch,anatomy,auc_mc,mean_uncertainty,unc_correct,unc_error,uncertainty_gap_ratio,acc_cov50,acc_cov70,acc_cov90
densenet121,XR_WRIST,0.8842615012106538,0.000988778766377858,0.00068047186782424,0.0022802690815788406,3.3510115397861155,0.9240121580547113,0.8893709327548807,0.8448566610455311
densenet121,XR_ELBOW,0.7859759481961147,0.0016015591843271013,0.0011620851917939804,0.002480507169393343,2.134531260624736,0.8275862068965517,0.7415384615384616,0.6889952153110048
densenet121,XR_HAND,0.7082235108065367,0.0015073376313423034,0.001339151025905864,0.001872708532807672,1.3984296741593314,0.7608695652173914,0.7298136645962733,0.7004830917874396
densenet121,XR_SHOULDER,0.6028209011737977,0.0036286770012839693,0.0030445159145370162,0.00442059412306645,1.451985881222991,0.6370106761565836,0.6091370558375635,0.5968379446640316
densenet121,XR_FINGER,0.7409663627076317,0.0016088849301237776,0.0013108590511702995,0.0021915637319238467,1.6718530722027498,0.7608695652173914,0.7142857142857143,0.678743961352657
densenet121,XR_FOREARM,0.7603532008830023,0.0016031307586557176,0.0014110657422432035,0.002099298717721379,1.4877398372552622,0.7466666666666667,0.7666666666666667,0.737037037037037
densenet121,XR_HUMERUS,0.7975627413127413,0.001255666598808279,0.0009631916666346235,0.002101472483742904,2.1817801757830977,0.7986111111111112,0.7810945273631841,0.7799227799227799
