arch,anatomy,auc_mc,mean_uncertainty,unc_correct,unc_error,uncertainty_gap_ratio,acc_cov50,acc_cov70,acc_cov90
swin_t,XR_WRIST,0.8843825665859564,0.0003687443397979551,0.000283544455286052,0.0007475669668012926,2.6365070903859307,0.9331306990881459,0.8915401301518439,0.8431703204047217
swin_t,XR_ELBOW,0.8396114708603146,0.0006150328321942281,0.00048694398642609515,0.0009005642175523576,1.8494205548404257,0.8103448275862069,0.7630769230769231,0.7105263157894737
swin_t,XR_HAND,0.7420098010503915,0.00040484030176007543,0.00034445534350167174,0.0005702852686957018,1.6556145214595401,0.7913043478260869,0.7670807453416149,0.7536231884057971
swin_t,XR_SHOULDER,0.5935504228196391,0.0004948011145077643,0.00046152402705581765,0.0005296513006392574,1.1476137093404246,0.5800711743772242,0.5329949238578681,0.5158102766798419
swin_t,XR_FINGER,0.8015815959741193,0.0006064685079483687,0.0005317191867020015,0.0008009335390033708,1.5063092681894301,0.8434782608695652,0.7857142857142857,0.7294685990338164
swin_t,XR_FOREARM,0.8954966887417217,0.0004843404871477231,0.00038253554837635684,0.0009954012797799817,2.6021144544732824,0.9466666666666667,0.8952380952380953,0.8629629629629629
swin_t,XR_HUMERUS,0.818653474903475,0.0006233191265383464,0.0005314414914958476,0.0008321319334531164,1.5658015920264634,0.7986111111111112,0.7661691542288557,0.6988416988416989
