arch,anatomy,ece_before,ece_after,ece_reduction_pct,temperature,high_conf_error_rate,auc
densenet121,XR_WRIST,0.12001461866954755,0.030603133582924116,74.5004950878627,2.3160886764526367,0.125948406676783,0.884601415533619
densenet121,XR_ELBOW,0.23233590074764782,0.09122638881847422,60.7351302468059,3.501021146774292,0.221505376344086,0.7869380203515264
densenet121,XR_HAND,0.2370178414427716,0.06956541019937265,70.64971574463969,4.63215446472168,0.25217391304347825,0.7068861164802124
densenet121,XR_SHOULDER,0.28123252239362806,0.06404463372476149,77.22715951211319,6.653773784637451,0.26287744227353466,0.6017922504101982
densenet121,XR_FINGER,0.2370179468794138,0.059895963963614095,74.72935499095897,4.435825347900391,0.23210412147505424,0.7403988043437134
densenet121,XR_FOREARM,0.21352129026108807,0.08345160828872376,60.916493064142976,4.555410385131836,0.21926910299003322,0.7587417218543047
densenet121,XR_HUMERUS,0.19017012375924325,0.07926496656404602,58.318917295128834,4.015186786651611,0.19444444444444445,0.7967181467181468
