arch,anatomy,inter_dist,intra_dist,dist_ratio
densenet121,XR_WRIST,0.0,20.952150299138776,0.0
densenet121,XR_ELBOW,6.259030818939209,21.29530111714124,0.29391605131903786
densenet121,XR_HAND,8.389677047729492,22.923375588024154,0.3659878542692738
densenet121,XR_SHOULDER,10.491436004638672,24.189196259719665,0.4337240430667794
densenet121,XR_FINGER,5.482645511627197,22.62252572842391,0.24235337711717278
densenet121,XR_FOREARM,6.9380903244018555,27.08970292799276,0.25611540814171585
densenet121,XR_HUMERUS,8.909773826599121,25.044661366560412,0.3557554120072025
