arch,anatomy,mean_cam_fracture,mean_cam_normal,centrality_fracture,centrality_normal
swin_t,XR_WRIST,0.10034583508968353,0.0819734272857507,0.9394397982072112,0.9436210721141216
swin_t,XR_ELBOW,0.12124409650762875,0.08483804514010747,0.9284711731235062,0.9212479869724212
swin_t,XR_HAND,0.10142691060900688,0.09493186076482137,0.9628973157927018,0.957017410187467
swin_t,XR_SHOULDER,0.10651741176843643,0.09766453380386035,0.9392479608065522,0.9221298000264175
swin_t,XR_FINGER,0.10950971767306328,0.10811201358834903,0.9561715001336547,0.9407007254937003
swin_t,XR_FOREARM,0.11380932480096817,0.1148826318482558,0.9425579937404818,0.9305907322217278
swin_t,XR_HUMERUS,0.09494856620828311,0.10221453011035919,0.9587134875834469,0.9529199772786087
